hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
FALSE	TRUE	TRUE	TRUE	07	GO:0015979	photosynthesis	0.04958	6	1	0.05	0.167	1.305	AN0839
FALSE	TRUE	TRUE	TRUE	07	GO:0009098	leucine biosynthetic process	0.04958	6	1	0.05	0.167	1.305	AN0840
FALSE	TRUE	TRUE	TRUE	07	GO:0071028	nuclear mRNA surveillance	0.04958	6	1	0.05	0.167	1.305	AN11773
FALSE	TRUE	TRUE	TRUE	07	GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process	0.04958	6	1	0.05	0.167	1.305	AN11773
FALSE	TRUE	TRUE	TRUE	07	GO:0006458	'de novo' protein folding	0.04958	6	1	0.05	0.167	1.305	AN12473
FALSE	TRUE	TRUE	TRUE	07	GO:0030979	alpha-glucan biosynthetic process	0.04958	6	1	0.05	0.167	1.305	AN4953
FALSE	TRUE	TRUE	TRUE	07	GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	0.04958	6	1	0.05	0.167	1.305	AN9062
FALSE	TRUE	TRUE	TRUE	07	GO:1900437	regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus	0.04958	6	1	0.05	0.167	1.305	AN3913
TRUE	FALSE	FALSE	FALSE	08	GO:0019583	galactonate metabolic process	0.043	5	1	0.04	0.2	1.367	AN7358
TRUE	FALSE	FALSE	FALSE	08	GO:2000895	hemicellulose catabolic process	0.043	5	1	0.04	0.2	1.367	AN5214
TRUE	FALSE	FALSE	FALSE	08	GO:0006359	regulation of transcription by RNA polymerase III	0.043	5	1	0.04	0.2	1.367	AN4238
TRUE	FALSE	FALSE	FALSE	08	GO:0008655	pyrimidine-containing compound salvage	0.043	5	1	0.04	0.2	1.367	AN12316
TRUE	FALSE	FALSE	FALSE	08	GO:0051654	establishment of mitochondrion localization	0.043	5	1	0.04	0.2	1.367	AN7547
TRUE	FALSE	FALSE	FALSE	08	GO:0043951	negative regulation of cAMP-mediated signaling	0.043	5	1	0.04	0.2	1.367	AN4238
TRUE	FALSE	FALSE	TRUE	09	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	0.0036	14	3	0.32	0.214	2.444	AN2862,AN3710,AN5057
TRUE	FALSE	FALSE	TRUE	09	GO:0006751	glutathione catabolic process	0.0073	6	2	0.14	0.333	2.137	AN1879,AN2988
TRUE	FALSE	FALSE	TRUE	09	GO:0015693	magnesium ion transport	0.0101	7	2	0.16	0.286	1.996	AN0924,AN2218
TRUE	FALSE	FALSE	TRUE	09	GO:0046656	folic acid biosynthetic process	0.0101	7	2	0.16	0.286	1.996	AN10991,AN4384
TRUE	FALSE	FALSE	TRUE	09	GO:0001403	invasive growth in response to glucose limitation	0.0149	23	3	0.53	0.13	1.827	AN0081,AN1016,AN5057
TRUE	FALSE	FALSE	TRUE	09	GO:0098869	cellular oxidant detoxification	0.0168	9	2	0.21	0.222	1.775	AN1639,AN6045
TRUE	FALSE	FALSE	TRUE	09	GO:1902440	protein localization to mitotic spindle pole body	0.0168	9	2	0.21	0.222	1.775	AN2862,AN5057
TRUE	FALSE	FALSE	TRUE	09	GO:0006801	superoxide metabolic process	0.0207	10	2	0.23	0.2	1.684	AN5148,AN6045
TRUE	FALSE	FALSE	TRUE	09	GO:0050801	ion homeostasis	0.0226	111	6	2.53	0.054	1.646	AN0703,AN10080,AN1016,AN1265,AN4167,AN6045
TRUE	FALSE	FALSE	TRUE	09	GO:0050657	nucleic acid transport	0.0229	60	2	1.37	0.033	1.64	AN4402,AN5865
TRUE	FALSE	FALSE	TRUE	09	GO:0075308	negative regulation of conidium formation	0.0249	11	2	0.25	0.182	1.604	AN0081,AN1016
TRUE	FALSE	FALSE	TRUE	09	GO:0051345	positive regulation of hydrolase activity	0.0343	13	2	0.3	0.154	1.465	AN0420,AN2877
TRUE	FALSE	FALSE	TRUE	09	GO:0006878	cellular copper ion homeostasis	0.0343	13	2	0.3	0.154	1.465	AN1016,AN6045
TRUE	FALSE	FALSE	TRUE	09	GO:1901880	negative regulation of protein depolymerization	0.045	9	2	0.21	0.222	1.347	AN2484,AN2862
TRUE	FALSE	FALSE	TRUE	09	GO:0023051	regulation of signaling	0.0454	102	2	2.33	0.02	1.343	AN2925,AN5057
TRUE	FALSE	TRUE	FALSE	10	GO:1902086	fumagillin biosynthetic process	9.7e-05	7	2	0.02	0.286	4.013	AN1036,AN6791
TRUE	FALSE	TRUE	FALSE	10	GO:0045122	aflatoxin biosynthetic process	0.013	6	1	0.01	0.167	1.886	AN8645
TRUE	FALSE	TRUE	FALSE	10	GO:1900554	asperfuranone biosynthetic process	0.015	7	1	0.02	0.143	1.824	AN1036
TRUE	FALSE	TRUE	FALSE	10	GO:0006284	base-excision repair	0.026	12	1	0.03	0.083	1.585	AN5751
TRUE	FALSE	TRUE	FALSE	10	GO:0043942	negative regulation of sexual sporulation resulting in formation of a cellular spore	0.03	14	1	0.03	0.071	1.523	AN3387
TRUE	FALSE	TRUE	FALSE	10	GO:0009059	macromolecule biosynthetic process	0.031	1471	2	3.24	0.001	1.509	AN3380,AN8645
TRUE	FALSE	TRUE	FALSE	10	GO:0007186	G protein-coupled receptor signaling pathway	0.035	16	1	0.04	0.062	1.456	AN1404
TRUE	FALSE	TRUE	TRUE	11	GO:0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion	0.0027	18	4	0.61	0.222	2.569	AN0182,AN1025,AN3090,AN6892
TRUE	FALSE	TRUE	TRUE	11	GO:0008202	steroid metabolic process	0.0068	82	7	2.77	0.085	2.167	AN0338,AN0579,AN10887,AN1794,AN4923,AN5823,AN6787
TRUE	FALSE	TRUE	TRUE	11	GO:0006508	proteolysis	0.0078	277	11	9.37	0.04	2.108	AN0224,AN10351,AN10673,AN10900,AN11684,AN1573,AN1844,AN2194,AN6741,AN6888,AN7962
TRUE	FALSE	TRUE	TRUE	11	GO:0006629	lipid metabolic process	0.0123	407	16	13.77	0.039	1.91	AN0338,AN0484,AN0579,AN0649,AN10673,AN10887,AN1675,AN1794,AN2528,AN3318,AN4923,AN5823,AN5905,AN6787,AN8046,AN8743
TRUE	FALSE	TRUE	TRUE	11	GO:1900781	fumiquinazoline C biosynthetic process	0.0155	16	3	0.54	0.188	1.81	AN0147,AN1035,AN1242
TRUE	FALSE	TRUE	TRUE	11	GO:0045337	farnesyl diphosphate biosynthetic process	0.0157	6	2	0.2	0.333	1.804	AN0579,AN4923
TRUE	FALSE	TRUE	TRUE	11	GO:1900793	shamixanthone biosynthetic process	0.0157	6	2	0.2	0.333	1.804	AN12402,AN7998
TRUE	FALSE	TRUE	TRUE	11	GO:0036164	cell-abiotic substrate adhesion	0.0214	7	2	0.24	0.286	1.67	AN0182,AN9116
TRUE	FALSE	TRUE	TRUE	11	GO:0030448	hyphal growth	0.0261	188	12	6.36	0.064	1.583	AN0182,AN0667,AN1025,AN1123,AN1168,AN1171,AN4570,AN4716,AN5802,AN7032,AN7678,AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0001402	signal transduction involved in filamentous growth	0.0279	8	2	0.27	0.25	1.554	AN1573,AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0033962	cytoplasmic mRNA processing body assembly	0.0279	8	2	0.27	0.25	1.554	AN0182,AN6893
TRUE	FALSE	TRUE	TRUE	11	GO:1900239	regulation of phenotypic switching	0.0279	8	2	0.27	0.25	1.554	AN0182,AN5611
TRUE	FALSE	TRUE	TRUE	11	GO:0061013	regulation of mRNA catabolic process	0.0337	10	3	0.34	0.3	1.472	AN10164,AN6893,AN8751
TRUE	FALSE	TRUE	TRUE	11	GO:0007323	peptide pheromone maturation	0.0338	7	2	0.24	0.286	1.471	AN1573,AN3867
TRUE	FALSE	TRUE	TRUE	11	GO:0010648	negative regulation of cell communication	0.0338	40	3	1.35	0.075	1.471	AN0978,AN5787,AN6892
TRUE	FALSE	TRUE	TRUE	11	GO:0022616	DNA strand elongation	0.0338	20	2	0.68	0.1	1.471	AN2446,AN3753
TRUE	FALSE	TRUE	TRUE	11	GO:0018342	protein prenylation	0.0351	9	2	0.3	0.222	1.455	AN12402,AN3867
TRUE	FALSE	TRUE	TRUE	11	GO:0000032	cell wall mannoprotein biosynthetic process	0.0351	9	2	0.3	0.222	1.455	AN0667,AN4716
TRUE	FALSE	TRUE	TRUE	11	GO:0031126	snoRNA 3'-end processing	0.0351	9	2	0.3	0.222	1.455	AN4570,AN8671
TRUE	FALSE	TRUE	TRUE	11	GO:1900772	fumitremorgin B biosynthetic process	0.0351	9	2	0.3	0.222	1.455	AN12402,AN1242
TRUE	FALSE	TRUE	TRUE	11	GO:0006071	glycerol metabolic process	0.0412	23	3	0.78	0.13	1.385	AN0034,AN0484,AN0567
TRUE	FALSE	TRUE	TRUE	11	GO:0044413	avoidance of host defenses	0.0429	10	2	0.34	0.2	1.368	AN0182,AN5003
TRUE	FALSE	TRUE	TRUE	11	GO:0034605	cellular response to heat	0.043	57	5	1.93	0.088	1.367	AN0182,AN10673,AN4716,AN6892,AN7698
TRUE	TRUE	FALSE	FALSE	12	GO:0010556	regulation of macromolecule biosynthetic process	0.01	774	6	4.05	0.008	2	AN1303,AN4113,AN4279,AN5217,AN6359,AN6837
TRUE	TRUE	FALSE	FALSE	12	GO:1902405	mitotic actomyosin contractile ring localization	0.026	5	1	0.03	0.2	1.585	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0006020	inositol metabolic process	0.026	5	1	0.03	0.2	1.585	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0070932	histone H3 deacetylation	0.031	6	1	0.03	0.167	1.509	AN7019
TRUE	TRUE	FALSE	FALSE	12	GO:1901993	regulation of meiotic cell cycle phase transition	0.031	6	1	0.03	0.167	1.509	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0051055	negative regulation of lipid biosynthetic process	0.031	6	1	0.03	0.167	1.509	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	0.031	6	1	0.03	0.167	1.509	AN6359
TRUE	TRUE	FALSE	FALSE	12	GO:0016042	lipid catabolic process	0.036	53	2	0.28	0.038	1.444	AN1303,AN4154
TRUE	TRUE	FALSE	FALSE	12	GO:0000910	cytokinesis	0.036	81	2	0.42	0.025	1.444	AN3169,AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:1903466	regulation of mitotic DNA replication initiation	0.036	7	1	0.04	0.143	1.444	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0048478	replication fork protection	0.036	7	1	0.04	0.143	1.444	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0006469	negative regulation of protein kinase activity	0.036	7	1	0.04	0.143	1.444	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0019441	tryptophan catabolic process to kynurenine	0.036	7	1	0.04	0.143	1.444	AN5060
TRUE	TRUE	FALSE	FALSE	12	GO:0033313	meiotic cell cycle checkpoint	0.036	7	1	0.04	0.143	1.444	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0071277	cellular response to calcium ion	0.041	8	1	0.04	0.125	1.387	AN4614
TRUE	TRUE	FALSE	FALSE	12	GO:1903828	negative regulation of cellular protein localization	0.041	8	1	0.04	0.125	1.387	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0006672	ceramide metabolic process	0.041	8	1	0.04	0.125	1.387	AN11072
TRUE	TRUE	FALSE	FALSE	12	GO:0046854	phosphatidylinositol phosphorylation	0.041	8	1	0.04	0.125	1.387	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.046	9	1	0.05	0.111	1.337	AN6359
TRUE	TRUE	FALSE	FALSE	12	GO:0019626	short-chain fatty acid catabolic process	0.046	9	1	0.05	0.111	1.337	AN1303
TRUE	TRUE	FALSE	FALSE	12	GO:0072595	maintenance of protein localization in organelle	0.046	9	1	0.05	0.111	1.337	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0051235	maintenance of location	0.049	39	3	0.2	0.077	1.31	AN11072,AN4278,AN4279
TRUE	TRUE	FALSE	TRUE	13	GO:0034221	fungal-type cell wall chitin biosynthetic process	4e-05	6	4	0.25	0.667	4.398	AN1069,AN10709,AN4234,AN4501
TRUE	TRUE	FALSE	TRUE	13	GO:0006195	purine nucleotide catabolic process	0.0013	6	3	0.25	0.5	2.886	AN0593,AN0891,AN6251
TRUE	TRUE	FALSE	TRUE	13	GO:0007231	osmosensory signaling pathway	0.0015	13	4	0.54	0.308	2.824	AN0931,AN2269,AN4668,AN4745
TRUE	TRUE	FALSE	TRUE	13	GO:0006635	fatty acid beta-oxidation	0.0021	14	4	0.58	0.286	2.678	AN10215,AN6752,AN7008,AN7111
TRUE	TRUE	FALSE	TRUE	13	GO:0034605	cellular response to heat	0.0022	57	8	2.35	0.14	2.658	AN0931,AN2269,AN3725,AN4501,AN4668,AN5324,AN5635,AN7104
TRUE	TRUE	FALSE	TRUE	13	GO:0006096	glycolytic process	0.0031	25	5	1.03	0.2	2.509	AN1202,AN3223,AN5746,AN6037,AN8689
TRUE	TRUE	FALSE	TRUE	13	GO:0051382	kinetochore assembly	0.0033	8	3	0.33	0.375	2.481	AN2302,AN4360,AN8187
TRUE	TRUE	FALSE	TRUE	13	GO:0001402	signal transduction involved in filamentous growth	0.0033	8	3	0.33	0.375	2.481	AN2269,AN3422,AN4501
TRUE	TRUE	FALSE	TRUE	13	GO:0071474	cellular hyperosmotic response	0.0033	8	3	0.33	0.375	2.481	AN0931,AN4668,AN5563
TRUE	TRUE	FALSE	TRUE	13	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.0049	9	3	0.37	0.333	2.31	AN0241,AN7104,AN7661
TRUE	TRUE	FALSE	TRUE	13	GO:0006570	tyrosine metabolic process	0.0049	9	3	0.37	0.333	2.31	AN1898,AN1899,AN5644
TRUE	TRUE	FALSE	TRUE	13	GO:0044091	membrane biogenesis	0.0049	14	4	0.58	0.286	2.31	AN2302,AN3148,AN5579,AN8769
TRUE	TRUE	FALSE	TRUE	13	GO:0006796	phosphate-containing compound metabolic process	0.0088	575	40	23.73	0.07	2.056	AN0106,AN0259,AN0593,AN0716,AN0891,AN0929,AN0931,AN0942,AN10663,AN10824,AN1202,AN12478,AN1357,AN1547,AN1671,AN1769,AN2240,AN2243,AN2269,AN2311,AN3223,AN3422,AN3725,AN4500,AN4668,AN4896,AN5599,AN5746,AN6037,AN6251,AN6570,AN6712,AN6820,AN7104,AN7563,AN7661,AN7666,AN7725,AN8190,AN8689
TRUE	TRUE	FALSE	TRUE	13	GO:0062014	negative regulation of small molecule metabolic process	0.009	11	3	0.45	0.273	2.046	AN1179,AN1761,AN4500
TRUE	TRUE	FALSE	TRUE	13	GO:0051403	stress-activated MAPK cascade	0.009	11	3	0.45	0.273	2.046	AN0931,AN2269,AN3422
TRUE	TRUE	FALSE	TRUE	13	GO:0031400	negative regulation of protein modification process	0.0096	21	4	0.87	0.19	2.018	AN0106,AN3423,AN3725,AN4501
TRUE	TRUE	FALSE	TRUE	13	GO:0097308	cellular response to farnesol	0.011	46	6	1.9	0.13	1.959	AN0179,AN2846,AN5324,AN5564,AN5746,AN7590
TRUE	TRUE	FALSE	TRUE	13	GO:0044416	induction by symbiont of host defense response	0.0116	12	3	0.5	0.25	1.936	AN12478,AN4443,AN5746
TRUE	TRUE	FALSE	TRUE	13	GO:0001403	invasive growth in response to glucose limitation	0.0136	23	4	0.95	0.174	1.866	AN2269,AN3422,AN4896,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0043254	regulation of protein complex assembly	0.0144	52	7	2.15	0.135	1.842	AN0411,AN1558,AN2302,AN2995,AN5747,AN5981,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0010525	regulation of transposition, RNA-mediated	0.0156	5	2	0.21	0.4	1.807	AN2269,AN3422
TRUE	TRUE	FALSE	TRUE	13	GO:0000187	activation of MAPK activity	0.0156	5	2	0.21	0.4	1.807	AN0931,AN3422
TRUE	TRUE	FALSE	TRUE	13	GO:0006097	glyoxylate cycle	0.0156	5	2	0.21	0.4	1.807	AN6653,AN7111
TRUE	TRUE	FALSE	TRUE	13	GO:0032365	intracellular lipid transport	0.0156	5	2	0.21	0.4	1.807	AN1059,AN5879
TRUE	TRUE	FALSE	TRUE	13	GO:2000222	positive regulation of pseudohyphal growth	0.0156	5	2	0.21	0.4	1.807	AN3422,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0006623	protein targeting to vacuole	0.0158	24	4	0.99	0.167	1.801	AN1179,AN3643,AN5131,AN5579
TRUE	TRUE	FALSE	TRUE	13	GO:0000027	ribosomal large subunit assembly	0.0158	24	4	0.99	0.167	1.801	AN4471,AN4475,AN6149,AN8856
TRUE	TRUE	FALSE	TRUE	13	GO:0006644	phospholipid metabolic process	0.0179	125	10	5.16	0.08	1.747	AN0716,AN0929,AN1357,AN1671,AN1769,AN2240,AN2311,AN5599,AN6712,AN7661
TRUE	TRUE	FALSE	TRUE	13	GO:0000909	sporocarp development involved in sexual reproduction	0.0196	110	9	4.54	0.082	1.708	AN0098,AN0931,AN10306,AN2269,AN3036,AN3422,AN7104,AN7252,AN7743
TRUE	TRUE	FALSE	TRUE	13	GO:0071470	cellular response to osmotic stress	0.0205	58	10	2.39	0.172	1.688	AN0931,AN1769,AN2269,AN3725,AN4668,AN4745,AN5563,AN5746,AN6010,AN8690
TRUE	TRUE	FALSE	TRUE	13	GO:0007124	pseudohyphal growth	0.0217	23	5	0.95	0.217	1.664	AN2269,AN3422,AN4501,AN4896,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0006109	regulation of carbohydrate metabolic process	0.0226	37	6	1.53	0.162	1.646	AN0106,AN1179,AN1761,AN4501,AN6570,AN7661
TRUE	TRUE	FALSE	TRUE	13	GO:0015908	fatty acid transport	0.0228	6	2	0.25	0.333	1.642	AN1014,AN1059
TRUE	TRUE	FALSE	TRUE	13	GO:0070827	chromatin maintenance	0.0228	6	2	0.25	0.333	1.642	AN1170,AN3423
TRUE	TRUE	FALSE	TRUE	13	GO:0008272	sulfate transport	0.0228	6	2	0.25	0.333	1.642	AN0066,AN3665
TRUE	TRUE	FALSE	TRUE	13	GO:0034316	negative regulation of Arp2/3 complex-mediated actin nucleation	0.0228	6	2	0.25	0.333	1.642	AN2995,AN5981
TRUE	TRUE	FALSE	TRUE	13	GO:0000256	allantoin catabolic process	0.0228	6	2	0.25	0.333	1.642	AN0891,AN6653
TRUE	TRUE	FALSE	TRUE	13	GO:0019878	lysine biosynthetic process via aminoadipic acid	0.0228	6	2	0.25	0.333	1.642	AN1990,AN6338
TRUE	TRUE	FALSE	TRUE	13	GO:0034599	cellular response to oxidative stress	0.0245	121	12	4.99	0.099	1.611	AN0241,AN0432,AN0931,AN10220,AN1274,AN2269,AN2846,AN3725,AN3829,AN4668,AN5131,AN5324
TRUE	TRUE	FALSE	TRUE	13	GO:0009826	unidimensional cell growth	0.0262	16	3	0.66	0.188	1.582	AN0106,AN1558,AN4332
TRUE	TRUE	FALSE	TRUE	13	GO:0000768	syncytium formation by plasma membrane fusion	0.03	29	4	1.2	0.138	1.523	AN2269,AN3422,AN5131,AN6125
TRUE	TRUE	FALSE	TRUE	13	GO:1900443	regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	0.0309	25	4	1.03	0.16	1.51	AN0098,AN0891,AN4501,AN4745
TRUE	TRUE	FALSE	TRUE	13	GO:0044088	regulation of vacuole organization	0.031	15	3	0.62	0.2	1.509	AN0127,AN0239,AN5746
TRUE	TRUE	FALSE	TRUE	13	GO:0045936	negative regulation of phosphate metabolic process	0.031	19	3	0.78	0.158	1.509	AN0106,AN3725,AN4500
TRUE	TRUE	FALSE	TRUE	13	GO:0044805	late nucleophagy	0.0311	7	2	0.29	0.286	1.507	AN0127,AN5131
TRUE	TRUE	FALSE	TRUE	13	GO:0006111	regulation of gluconeogenesis	0.0311	7	2	0.29	0.286	1.507	AN1179,AN1761
TRUE	TRUE	FALSE	TRUE	13	GO:0006998	nuclear envelope organization	0.0311	7	2	0.29	0.286	1.507	AN0411,AN2302
TRUE	TRUE	FALSE	TRUE	13	GO:0032443	regulation of ergosterol biosynthetic process	0.0311	7	2	0.29	0.286	1.507	AN4329,AN7661
TRUE	TRUE	FALSE	TRUE	13	GO:0043966	histone H3 acetylation	0.0311	7	2	0.29	0.286	1.507	AN1170,AN3423
TRUE	TRUE	FALSE	TRUE	13	GO:0007155	cell adhesion	0.0311	32	3	1.32	0.094	1.507	AN1199,AN3725,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0090407	organophosphate biosynthetic process	0.0347	208	17	8.58	0.082	1.46	AN0259,AN0716,AN0891,AN0929,AN0942,AN1202,AN12478,AN2240,AN2243,AN2311,AN3223,AN5746,AN6037,AN7661,AN7666,AN7725,AN8689
TRUE	TRUE	FALSE	TRUE	13	GO:0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion	0.0359	18	3	0.74	0.167	1.445	AN2269,AN3422,AN7743
TRUE	TRUE	FALSE	TRUE	13	GO:0006974	cellular response to DNA damage stimulus	0.0364	223	9	9.2	0.04	1.439	AN1232,AN2163,AN3448,AN3644,AN4501,AN5627,AN5747,AN6696,AN7563
TRUE	TRUE	FALSE	TRUE	13	GO:0045937	positive regulation of phosphate metabolic process	0.0401	39	5	1.61	0.128	1.397	AN0891,AN0931,AN2269,AN3422,AN7661
TRUE	TRUE	FALSE	TRUE	13	GO:0007096	regulation of exit from mitosis	0.0403	24	3	0.99	0.125	1.395	AN2302,AN3735,AN4501
TRUE	TRUE	FALSE	TRUE	13	GO:0045324	late endosome to vacuole transport	0.0403	32	3	1.32	0.094	1.395	AN0127,AN5579,AN5632
TRUE	TRUE	FALSE	TRUE	13	GO:0042981	regulation of apoptotic process	0.0403	8	2	0.33	0.25	1.395	AN10614,AN4501
TRUE	TRUE	FALSE	TRUE	13	GO:0045733	acetate catabolic process	0.0403	8	2	0.33	0.25	1.395	AN1059,AN6653
TRUE	TRUE	FALSE	TRUE	13	GO:1901568	fatty acid derivative metabolic process	0.0403	8	2	0.33	0.25	1.395	AN0593,AN5812
TRUE	TRUE	FALSE	TRUE	13	GO:0006797	polyphosphate metabolic process	0.0403	8	2	0.33	0.25	1.395	AN12017,AN6251
TRUE	TRUE	FALSE	TRUE	13	GO:0006094	gluconeogenesis	0.041	26	5	1.07	0.192	1.387	AN1179,AN1761,AN3223,AN5746,AN6037
TRUE	TRUE	FALSE	TRUE	13	GO:0031324	negative regulation of cellular metabolic process	0.041	226	13	9.33	0.058	1.387	AN0106,AN0241,AN1170,AN1179,AN1761,AN2302,AN3423,AN3725,AN3919,AN4500,AN4501,AN5747,AN7007
TRUE	TRUE	FALSE	TRUE	13	GO:0006972	hyperosmotic response	0.041	9	4	0.37	0.444	1.387	AN0931,AN4668,AN5563,AN5564
TRUE	TRUE	FALSE	TRUE	13	GO:0006164	purine nucleotide biosynthetic process	0.0411	76	6	3.14	0.079	1.386	AN1202,AN12478,AN3223,AN5746,AN6037,AN8689
TRUE	TRUE	FALSE	TRUE	13	GO:0071168	protein localization to chromatin	0.0412	10	2	0.41	0.2	1.385	AN3423,AN6553
TRUE	TRUE	FALSE	TRUE	13	GO:0060968	regulation of gene silencing	0.0412	18	2	0.74	0.111	1.385	AN1170,AN5747
TRUE	TRUE	FALSE	TRUE	13	GO:0006811	ion transport	0.0413	305	13	12.59	0.043	1.384	AN0066,AN0471,AN1014,AN1059,AN2468,AN2977,AN3036,AN3361,AN3665,AN4064,AN5856,AN6088,AN8279
TRUE	TRUE	FALSE	TRUE	13	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.0414	176	7	7.26	0.04	1.383	AN1170,AN3423,AN3919,AN4500,AN4501,AN5747,AN7007
TRUE	TRUE	FALSE	TRUE	13	GO:1900429	negative regulation of filamentous growth of a population of unicellular organisms	0.0414	19	3	0.78	0.158	1.383	AN1069,AN10929,AN4745
TRUE	TRUE	FALSE	TRUE	13	GO:0030433	ubiquitin-dependent ERAD pathway	0.0472	20	3	0.83	0.15	1.326	AN2212,AN2240,AN5747
TRUE	TRUE	TRUE	FALSE	14	GO:0006278	RNA-dependent DNA biosynthetic process	0.034	31	1	0.03	0.032	1.469	AN2796
TRUE	TRUE	TRUE	TRUE	15	GO:0006355	regulation of transcription, DNA-templated	2e-07	687	189	132.25	0.275	6.699	AN0148,AN0162,AN0176,AN0253,AN0263,AN0279,AN0364,AN0410,AN0440,AN0554,AN0680,AN0689,AN0742,AN0748,AN0766,AN0863,AN0902,AN0928,AN0988,AN10019,AN10059,AN10128,AN1017,AN10191,AN10378,AN10548,AN10550,AN1060,AN10610,AN10763,AN10854,AN10911,AN10912,AN11098,AN11099,AN11112,AN11165,AN11753,AN1183,AN11891,AN11961,AN12120,AN1217,AN1339,AN1402,AN1406,AN1414,AN1416,AN1425,AN1485,AN1518,AN1536,AN1678,AN1800,AN1812,AN1848,AN1893,AN1924,AN1984,AN2001,AN2009,AN2016,AN2020,AN2025,AN2036,AN2290,AN2375,AN2421,AN2426,AN2489,AN2500,AN2581,AN2597,AN2852,AN2855,AN2902,AN2905,AN2911,AN2944,AN2984,AN3048,AN3067,AN3071,AN3075,AN3102,AN3152,AN3214,AN3369,AN3433,AN3468,AN3506,AN3587,AN3607,AN3637,AN3675,AN3683,AN3684,AN3688,AN3730,AN3769,AN3785,AN3835,AN3911,AN4034,AN4175,AN4210,AN4247,AN4324,AN4335,AN4361,AN4479,AN4521,AN4558,AN4741,AN4744,AN4900,AN4935,AN4976,AN4985,AN4987,AN5170,AN5218,AN5279,AN5296,AN5349,AN5351,AN5651,AN5691,AN5752,AN5775,AN5836,AN5849,AN5870,AN5893,AN5898,AN5924,AN5955,AN6062,AN6091,AN6129,AN6195,AN6293,AN6392,AN6733,AN6849,AN6858,AN6982,AN7012,AN7050,AN7103,AN7190,AN7297,AN7303,AN7332,AN7468,AN7475,AN7507,AN7513,AN7545,AN7572,AN7610,AN7872,AN7951,AN8039,AN8079,AN8111,AN8129,AN8164,AN8168,AN8186,AN8211,AN8251,AN8282,AN8414,AN8473,AN8590,AN8636,AN8643,AN8655,AN8667,AN8694,AN8885,AN8978,AN9008,AN9025,AN9095,AN9096,AN9141,AN9397
TRUE	TRUE	TRUE	TRUE	15	GO:0015976	carbon utilization	5.1e-07	24	16	4.62	0.667	6.292	AN0689,AN1017,AN10550,AN1918,AN3597,AN4462,AN5356,AN5604,AN5626,AN5634,AN6195,AN6279,AN6293,AN7468,AN7610,AN9461
TRUE	TRUE	TRUE	TRUE	15	GO:0030448	hyphal growth	4.8e-06	188	62	36.19	0.33	5.319	AN0163,AN0253,AN0410,AN0640,AN0651,AN0863,AN10515,AN11098,AN1324,AN1536,AN1539,AN1555,AN1628,AN1733,AN1848,AN2009,AN2067,AN2489,AN2516,AN2523,AN2701,AN2901,AN3113,AN3416,AN3683,AN3719,AN3730,AN3787,AN3795,AN4189,AN4416,AN4566,AN4667,AN4685,AN4702,AN4743,AN4935,AN4987,AN5296,AN5457,AN5651,AN5660,AN5740,AN5803,AN5832,AN5836,AN6195,AN6243,AN6317,AN6318,AN6330,AN6566,AN6685,AN6688,AN6697,AN7030,AN7487,AN7572,AN7576,AN8831,AN8863,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0006313	transposition, DNA-mediated	6.5e-05	8	7	1.54	0.875	4.187	AN0263,AN10066,AN10329,AN3048,AN4335,AN5956,AN8186
