hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	GO.ID	Term	weightedFisher	Annotated	Significant	Expected	richFactor	log10_pval	Genes
TRUE	FALSE	FALSE	FALSE	08	GO:0035269	protein O-linked mannosylation	0.0406	5	1	0.04	0.2	1.391	AN5105
TRUE	FALSE	FALSE	FALSE	08	GO:0042407	cristae formation	0.0406	5	1	0.04	0.2	1.391	AN11278
TRUE	FALSE	FALSE	FALSE	08	GO:0006688	glycosphingolipid biosynthetic process	0.0406	5	1	0.04	0.2	1.391	AN5688
TRUE	FALSE	FALSE	FALSE	08	GO:1905634	regulation of protein localization to chromatin	0.0406	5	1	0.04	0.2	1.391	AN6553
TRUE	FALSE	FALSE	FALSE	08	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	0.04852	6	1	0.05	0.167	1.314	AN5105
TRUE	FALSE	FALSE	FALSE	08	GO:0070868	heterochromatin organization involved in chromatin silencing	0.04852	6	1	0.05	0.167	1.314	AN1170
TRUE	FALSE	FALSE	FALSE	08	GO:0070827	chromatin maintenance	0.04852	6	1	0.05	0.167	1.314	AN1170
TRUE	FALSE	FALSE	FALSE	08	GO:0034088	maintenance of mitotic sister chromatid cohesion	0.04852	6	1	0.05	0.167	1.314	AN6553
TRUE	FALSE	FALSE	FALSE	08	GO:0051055	negative regulation of lipid biosynthetic process	0.04852	6	1	0.05	0.167	1.314	AN5217
TRUE	FALSE	FALSE	FALSE	08	GO:0046513	ceramide biosynthetic process	0.04852	6	1	0.05	0.167	1.314	AN5688
TRUE	FALSE	FALSE	FALSE	08	GO:0010411	xyloglucan metabolic process	0.04852	6	1	0.05	0.167	1.314	AN1542
TRUE	FALSE	FALSE	FALSE	08	GO:0007063	regulation of sister chromatid cohesion	0.04852	6	1	0.05	0.167	1.314	AN6553
TRUE	FALSE	FALSE	FALSE	08	GO:0046856	phosphatidylinositol dephosphorylation	0.04852	6	1	0.05	0.167	1.314	AN7314
TRUE	FALSE	FALSE	TRUE	09	GO:0007009	plasma membrane organization	0.00044	10	4	0.4	0.4	3.357	AN1558,AN3725,AN5868,AN7683
TRUE	FALSE	FALSE	TRUE	09	GO:0006221	pyrimidine nucleotide biosynthetic process	0.00829	11	3	0.44	0.273	2.081	AN0891,AN4258,AN7028
TRUE	FALSE	FALSE	TRUE	09	GO:0030001	metal ion transport	0.0103	92	9	3.69	0.098	1.987	AN0924,AN10178,AN1022,AN1795,AN4517,AN6216,AN6960,AN7800,AN8536
TRUE	FALSE	FALSE	TRUE	09	GO:0006549	isoleucine metabolic process	0.01479	5	2	0.2	0.4	1.83	AN3830,AN4793
TRUE	FALSE	FALSE	TRUE	09	GO:0070370	cellular heat acclimation	0.01479	5	2	0.2	0.4	1.83	AN1488,AN4887
TRUE	FALSE	FALSE	TRUE	09	GO:0009082	branched-chain amino acid biosynthetic process	0.01666	20	4	0.8	0.2	1.778	AN0840,AN3830,AN4430,AN4793
TRUE	FALSE	FALSE	TRUE	09	GO:0045332	phospholipid translocation	0.01673	14	3	0.56	0.214	1.777	AN2477,AN7683,AN8374
TRUE	FALSE	FALSE	TRUE	09	GO:0006896	Golgi to vacuole transport	0.02031	15	3	0.6	0.2	1.692	AN4014,AN4416,AN7993
TRUE	FALSE	FALSE	TRUE	09	GO:0006629	lipid metabolic process	0.02103	407	22	16.31	0.054	1.677	AN0716,AN0839,AN10747,AN10921,AN12101,AN12452,AN1376,AN1963,AN2240,AN3636,AN4056,AN4258,AN5159,AN5600,AN5698,AN5777,AN5861,AN5868,AN6215,AN6610,AN7008,AN7683
TRUE	FALSE	FALSE	TRUE	09	GO:0098849	cellular detoxification of cadmium ion	0.02159	6	2	0.24	0.333	1.666	AN1795,AN4517
TRUE	FALSE	FALSE	TRUE	09	GO:0032368	regulation of lipid transport	0.02159	6	2	0.24	0.333	1.666	AN7683,AN8374
TRUE	FALSE	FALSE	TRUE	09	GO:0016925	protein sumoylation	0.02159	6	2	0.24	0.333	1.666	AN0304,AN2298
TRUE	FALSE	FALSE	TRUE	09	GO:0034508	centromere complex assembly	0.02935	15	3	0.6	0.2	1.532	AN10956,AN2886,AN8282
TRUE	FALSE	FALSE	TRUE	09	GO:0048478	replication fork protection	0.02944	7	2	0.28	0.286	1.531	AN10956,AN7007
TRUE	FALSE	FALSE	TRUE	09	GO:0006336	DNA replication-independent nucleosome assembly	0.02944	7	2	0.28	0.286	1.531	AN5758,AN8282
TRUE	FALSE	FALSE	TRUE	09	GO:0019405	alditol catabolic process	0.02944	7	2	0.28	0.286	1.531	AN4336,AN4691
TRUE	FALSE	FALSE	TRUE	09	GO:0009410	response to xenobiotic stimulus	0.02944	7	2	0.28	0.286	1.531	AN4118,AN8078
TRUE	FALSE	FALSE	TRUE	09	GO:0043966	histone H3 acetylation	0.02944	7	2	0.28	0.286	1.531	AN10956,AN3879
TRUE	FALSE	FALSE	TRUE	09	GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.03755	54	8	2.16	0.148	1.425	AN0931,AN2489,AN3118,AN3725,AN5627,AN6978,AN7007,AN9424
TRUE	FALSE	FALSE	TRUE	09	GO:0006882	cellular zinc ion homeostasis	0.03822	8	2	0.32	0.25	1.418	AN1795,AN1832
TRUE	FALSE	FALSE	TRUE	09	GO:0035672	oligopeptide transmembrane transport	0.03822	8	2	0.32	0.25	1.418	AN4517,AN8374
TRUE	FALSE	FALSE	TRUE	09	GO:0030029	actin filament-based process	0.03987	96	7	3.85	0.073	1.399	AN0931,AN1025,AN1558,AN2484,AN4014,AN5529,AN7683
TRUE	FALSE	FALSE	TRUE	09	GO:0045815	positive regulation of gene expression, epigenetic	0.04001	9	2	0.36	0.222	1.398	AN11131,AN7994
TRUE	FALSE	FALSE	TRUE	09	GO:0009124	nucleoside monophosphate biosynthetic process	0.04016	73	3	2.93	0.041	1.396	AN0893,AN3626,AN7028
TRUE	FALSE	FALSE	TRUE	09	GO:0009404	toxin metabolic process	0.04029	84	2	3.37	0.024	1.395	AN12400,AN8078
TRUE	FALSE	FALSE	TRUE	09	GO:0030447	filamentous growth	0.04285	391	22	15.67	0.056	1.368	AN0891,AN0931,AN1025,AN10434,AN10516,AN10854,AN10956,AN12473,AN1418,AN1573,AN1661,AN1795,AN2489,AN3441,AN3636,AN4014,AN4416,AN4716,AN4887,AN5529,AN6046,AN6058
TRUE	FALSE	FALSE	TRUE	09	GO:0030148	sphingolipid biosynthetic process	0.04392	20	3	0.8	0.15	1.357	AN5861,AN5868,AN7683
TRUE	FALSE	FALSE	TRUE	09	GO:0005982	starch metabolic process	0.04787	9	2	0.36	0.222	1.32	AN2314,AN8953
TRUE	FALSE	FALSE	TRUE	09	GO:0033609	oxalate metabolic process	0.04787	9	2	0.36	0.222	1.32	AN6525,AN8099
TRUE	FALSE	TRUE	FALSE	10	GO:0009395	phospholipid catabolic process	0.0083	7	1	0.01	0.143	2.081	AN2481
TRUE	FALSE	TRUE	FALSE	10	GO:0071071	regulation of phospholipid biosynthetic process	0.0083	7	1	0.01	0.143	2.081	AN2481
TRUE	FALSE	TRUE	FALSE	10	GO:0046470	phosphatidylcholine metabolic process	0.0095	8	1	0.01	0.125	2.022	AN2481
TRUE	FALSE	TRUE	FALSE	10	GO:0030242	autophagy of peroxisome	0.0095	8	1	0.01	0.125	2.022	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0046503	glycerolipid catabolic process	0.0154	13	1	0.02	0.077	1.812	AN2481
TRUE	FALSE	TRUE	FALSE	10	GO:0034727	piecemeal microautophagy of the nucleus	0.0189	16	1	0.02	0.062	1.724	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0042147	retrograde transport, endosome to Golgi	0.0236	20	1	0.02	0.05	1.627	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0032258	protein localization by the Cvt pathway	0.0306	26	1	0.03	0.038	1.514	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0006661	phosphatidylinositol biosynthetic process	0.034	29	1	0.03	0.034	1.469	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0016573	histone acetylation	0.0352	30	1	0.04	0.033	1.453	AN4894
TRUE	FALSE	TRUE	FALSE	10	GO:0045324	late endosome to vacuole transport	0.0375	32	1	0.04	0.031	1.426	AN10213
TRUE	FALSE	TRUE	FALSE	10	GO:0006418	tRNA aminoacylation for protein translation	0.041	35	1	0.04	0.029	1.387	AN10393
TRUE	FALSE	TRUE	TRUE	11	GO:0030952	establishment or maintenance of cytoskeleton polarity	0.0064	13	2	0.12	0.154	2.194	AN4085,AN6340
TRUE	FALSE	TRUE	TRUE	11	GO:0030473	nuclear migration along microtubule	0.0136	19	2	0.18	0.105	1.866	AN4706,AN6340
TRUE	FALSE	TRUE	TRUE	11	GO:0071444	cellular response to pheromone	0.037	28	2	0.26	0.071	1.432	AN5211,AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0030970	retrograde protein transport, ER to cytosol	0.0464	5	1	0.05	0.2	1.333	AN0295
TRUE	FALSE	TRUE	TRUE	11	GO:0051654	establishment of mitochondrion localization	0.0464	5	1	0.05	0.2	1.333	AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0060194	regulation of antisense RNA transcription	0.0464	5	1	0.05	0.2	1.333	AN5643
TRUE	FALSE	TRUE	TRUE	11	GO:0000266	mitochondrial fission	0.0464	5	1	0.05	0.2	1.333	AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0110029	negative regulation of meiosis I	0.0464	5	1	0.05	0.2	1.333	AN10063
TRUE	FALSE	TRUE	TRUE	11	GO:0009088	threonine biosynthetic process	0.0464	5	1	0.05	0.2	1.333	AN3031
TRUE	FALSE	TRUE	TRUE	11	GO:0043457	regulation of cellular respiration	0.0464	5	1	0.05	0.2	1.333	AN0914
TRUE	FALSE	TRUE	TRUE	11	GO:0016560	protein import into peroxisome matrix, docking	0.0464	5	1	0.05	0.2	1.333	AN6258
TRUE	FALSE	TRUE	TRUE	11	GO:0051260	protein homooligomerization	0.0464	5	1	0.05	0.2	1.333	AN8874
TRUE	FALSE	TRUE	TRUE	11	GO:0031169	ferrichrome biosynthetic process	0.0464	5	1	0.05	0.2	1.333	AN0609
TRUE	FALSE	TRUE	TRUE	11	GO:2000279	negative regulation of DNA biosynthetic process	0.0464	5	1	0.05	0.2	1.333	AN0295
TRUE	FALSE	TRUE	TRUE	11	GO:0051230	spindle disassembly	0.0464	5	1	0.05	0.2	1.333	AN0295
TRUE	TRUE	FALSE	FALSE	12	GO:0030488	tRNA methylation	0.018	14	1	0.02	0.071	1.745	AN3603
TRUE	TRUE	FALSE	FALSE	12	GO:0015718	monocarboxylic acid transport	0.03	24	1	0.03	0.042	1.523	AN10568
TRUE	TRUE	FALSE	FALSE	12	GO:0006725	cellular aromatic compound metabolic process	0.033	1843	6	2.37	0.003	1.481	AN1301,AN2020,AN3603,AN5444,AN8298,AN9516
TRUE	TRUE	FALSE	TRUE	13	GO:0035690	cellular response to drug	8e-04	204	26	12.33	0.127	3.097	AN0651,AN1017,AN1061,AN10763,AN1085,AN10949,AN11694,AN1901,AN2846,AN3422,AN4189,AN4615,AN4668,AN4758,AN4774,AN5148,AN5341,AN5378,AN5888,AN5985,AN6064,AN6505,AN6506,AN6570,AN8414,AN8643
TRUE	TRUE	FALSE	TRUE	13	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.002	19	4	1.15	0.211	2.699	AN1339,AN2071,AN2072,AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:2000114	regulation of establishment of cell polarity	0.002	5	3	0.3	0.6	2.699	AN2067,AN6685,AN8233
TRUE	TRUE	FALSE	TRUE	13	GO:0006812	cation transport	0.0035	188	21	11.36	0.112	2.456	AN0469,AN0471,AN1017,AN10367,AN10468,AN1290,AN1339,AN2011,AN2315,AN3117,AN4101,AN4131,AN5049,AN5341,AN5378,AN5668,AN5678,AN6642,AN7297,AN8864,AN8962
TRUE	TRUE	FALSE	TRUE	13	GO:0016584	nucleosome positioning	0.0035	18	5	1.09	0.278	2.456	AN0098,AN10763,AN3423,AN4034,AN6505
TRUE	TRUE	FALSE	TRUE	13	GO:0051321	meiotic cell cycle	0.0036	223	20	13.48	0.09	2.444	AN0098,AN0651,AN0721,AN1017,AN10171,AN10193,AN10306,AN10763,AN1267,AN1844,AN2071,AN2172,AN3387,AN3422,AN3941,AN4365,AN4570,AN4615,AN6070,AN6505
TRUE	TRUE	FALSE	TRUE	13	GO:0006814	sodium ion transport	0.0038	6	3	0.36	0.5	2.42	AN0469,AN4101,AN6642
TRUE	TRUE	FALSE	TRUE	13	GO:0006013	mannose metabolic process	0.0044	12	4	0.73	0.333	2.357	AN0551,AN0667,AN2936,AN7459
TRUE	TRUE	FALSE	TRUE	13	GO:1901678	iron coordination entity transport	0.0064	7	3	0.42	0.429	2.194	AN4064,AN5378,AN6400
TRUE	TRUE	FALSE	TRUE	13	GO:0042762	regulation of sulfur metabolic process	0.0105	25	4	1.51	0.16	1.979	AN0651,AN1844,AN2302,AN8346
TRUE	TRUE	FALSE	TRUE	13	GO:0006744	ubiquinone biosynthetic process	0.0106	15	4	0.91	0.267	1.975	AN1339,AN1999,AN4569,AN4757
TRUE	TRUE	FALSE	TRUE	13	GO:0098869	cellular oxidant detoxification	0.014	9	3	0.54	0.333	1.854	AN2846,AN4215,AN4301
TRUE	TRUE	FALSE	TRUE	13	GO:0010959	regulation of metal ion transport	0.014	9	3	0.54	0.333	1.854	AN1017,AN5341,AN7297
TRUE	TRUE	FALSE	TRUE	13	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.014	9	3	0.54	0.333	1.854	AN0226,AN2302,AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0000086	G2/M transition of mitotic cell cycle	0.014	63	6	3.81	0.095	1.854	AN0226,AN1017,AN2302,AN3450,AN3941,AN5517
TRUE	TRUE	FALSE	TRUE	13	GO:0045454	cell redox homeostasis	0.0245	28	5	1.69	0.179	1.611	AN2846,AN4215,AN4402,AN7632,AN8080
TRUE	TRUE	FALSE	TRUE	13	GO:0000209	protein polyubiquitination	0.0252	11	3	0.66	0.273	1.599	AN0226,AN1339,AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0043954	cellular component maintenance	0.0322	11	3	0.66	0.273	1.492	AN3423,AN4963,AN5404
TRUE	TRUE	FALSE	TRUE	13	GO:2000222	positive regulation of pseudohyphal growth	0.0323	5	2	0.3	0.4	1.491	AN3422,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:2000247	positive regulation of establishment or maintenance of bipolar cell polarity regulating cell shape	0.0323	5	2	0.3	0.4	1.491	AN2067,AN6685
TRUE	TRUE	FALSE	TRUE	13	GO:0006089	lactate metabolic process	0.0323	5	2	0.3	0.4	1.491	AN11045,AN9066
TRUE	TRUE	FALSE	TRUE	13	GO:0034354	'de novo' NAD biosynthetic process from tryptophan	0.0323	5	2	0.3	0.4	1.491	AN11252,AN3431
TRUE	TRUE	FALSE	TRUE	13	GO:0000187	activation of MAPK activity	0.0323	5	2	0.3	0.4	1.491	AN3422,AN4189
TRUE	TRUE	FALSE	TRUE	13	GO:0009211	pyrimidine deoxyribonucleoside triphosphate metabolic process	0.0323	5	2	0.3	0.4	1.491	AN0271,AN11124
TRUE	TRUE	FALSE	TRUE	13	GO:1902626	assembly of large subunit precursor of preribosome	0.0323	5	2	0.3	0.4	1.491	AN3176,AN8824
TRUE	TRUE	FALSE	TRUE	13	GO:0000753	cell morphogenesis involved in conjugation with cellular fusion	0.0323	5	2	0.3	0.4	1.491	AN0651,AN1339
TRUE	TRUE	FALSE	TRUE	13	GO:0006545	glycine biosynthetic process	0.0323	5	2	0.3	0.4	1.491	AN1342,AN3058
TRUE	TRUE	FALSE	TRUE	13	GO:2001165	positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues	0.0323	5	2	0.3	0.4	1.491	AN1017,AN4570
TRUE	TRUE	FALSE	TRUE	13	GO:1904063	negative regulation of cation transmembrane transport	0.0323	5	2	0.3	0.4	1.491	AN1339,AN5341
TRUE	TRUE	FALSE	TRUE	13	GO:0006409	tRNA export from nucleus	0.0323	5	2	0.3	0.4	1.491	AN1339,AN4218
TRUE	TRUE	FALSE	TRUE	13	GO:0043935	sexual sporulation resulting in formation of a cellular spore	0.0345	146	13	8.82	0.089	1.462	AN0098,AN0651,AN0721,AN1017,AN10193,AN10306,AN1267,AN2071,AN3387,AN3422,AN4570,AN4615,AN6505
TRUE	TRUE	FALSE	TRUE	13	GO:0007155	cell adhesion	0.0461	32	7	1.93	0.219	1.336	AN0817,AN10227,AN10367,AN10763,AN4189,AN6505,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0044070	regulation of anion transport	0.0464	12	3	0.73	0.25	1.333	AN1339,AN4402,AN7149
TRUE	TRUE	FALSE	TRUE	13	GO:0120113	protein localization by the NVT pathway	0.0465	6	2	0.36	0.333	1.333	AN1339,AN2071
TRUE	TRUE	FALSE	TRUE	13	GO:0015846	polyamine transport	0.0465	6	2	0.36	0.333	1.333	AN1061,AN5678
TRUE	TRUE	FALSE	TRUE	13	GO:0006750	glutathione biosynthetic process	0.0465	6	2	0.36	0.333	1.333	AN2846,AN8346
TRUE	TRUE	FALSE	TRUE	13	GO:0009219	pyrimidine deoxyribonucleotide metabolic process	0.0465	6	2	0.36	0.333	1.333	AN0271,AN11124
TRUE	TRUE	FALSE	TRUE	13	GO:0035065	regulation of histone acetylation	0.0465	6	2	0.36	0.333	1.333	AN10763,AN3423
TRUE	TRUE	FALSE	TRUE	13	GO:0006513	protein monoubiquitination	0.0465	6	2	0.36	0.333	1.333	AN1339,AN2761
TRUE	TRUE	FALSE	TRUE	13	GO:0019878	lysine biosynthetic process via aminoadipic acid	0.0465	6	2	0.36	0.333	1.333	AN1990,AN2873
TRUE	TRUE	FALSE	TRUE	13	GO:0006195	purine nucleotide catabolic process	0.0465	6	2	0.36	0.333	1.333	AN0271,AN0593
TRUE	TRUE	FALSE	TRUE	13	GO:0019568	arabinose catabolic process	0.0465	6	2	0.36	0.333	1.333	AN7193,AN7708
TRUE	TRUE	FALSE	TRUE	13	GO:0033347	tetrose metabolic process	0.0465	6	2	0.36	0.333	1.333	AN5986,AN7193
TRUE	TRUE	FALSE	TRUE	13	GO:0001403	invasive growth in response to glucose limitation	0.0468	23	4	1.39	0.174	1.33	AN1844,AN3422,AN6505,AN6570
TRUE	TRUE	FALSE	TRUE	13	GO:0006783	heme biosynthetic process	0.0485	14	3	0.85	0.214	1.314	AN1915,AN4774,AN7752
TRUE	TRUE	FALSE	TRUE	13	GO:0045332	phospholipid translocation	0.0485	14	3	0.85	0.214	1.314	AN10949,AN2011,AN7149
TRUE	TRUE	FALSE	TRUE	13	GO:0043254	regulation of protein complex assembly	0.0488	52	4	3.14	0.077	1.312	AN0411,AN11344,AN2302,AN6570
TRUE	TRUE	TRUE	TRUE	15	GO:0015976	carbon utilization	4e-06	24	14	3.96	0.583	5.398	AN0689,AN10550,AN1918,AN3597,AN4462,AN5604,AN5626,AN5634,AN5746,AN6195,AN6279,AN7468,AN7610,AN9461
TRUE	TRUE	TRUE	TRUE	15	GO:0006355	regulation of transcription, DNA-templated	8.6e-06	687	167	113.28	0.243	5.066	AN0148,AN0176,AN0182,AN0241,AN0263,AN0279,AN0364,AN0410,AN0554,AN0680,AN0689,AN0742,AN0766,AN0863,AN0885,AN0902,AN0928,AN10120,AN10128,AN10191,AN10294,AN10378,AN10467,AN10541,AN10550,AN1060,AN10610,AN10912,AN11098,AN11753,AN1183,AN11891,AN11961,AN1217,AN1226,AN1227,AN1265,AN1272,AN1303,AN1402,AN1414,AN1416,AN1425,AN1518,AN1536,AN1720,AN1800,AN1812,AN1848,AN1893,AN1924,AN1984,AN2001,AN2009,AN2016,AN2036,AN2290,AN2375,AN2421,AN2500,AN2581,AN2597,AN2852,AN2855,AN2902,AN2911,AN2944,AN2984,AN2996,AN3050,AN3067,AN3071,AN3075,AN3102,AN3152,AN3214,AN3224,AN3280,AN3433,AN3468,AN3506,AN3587,AN3607,AN3675,AN3688,AN3730,AN3785,AN3835,AN3911,AN3919,AN4113,AN4134,AN4210,AN4247,AN4324,AN4335,AN4361,AN4479,AN4501,AN4741,AN4744,AN4785,AN4818,AN4900,AN4935,AN4976,AN4985,AN4987,AN5170,AN5218,AN5220,AN5279,AN5296,AN5349,AN5351,AN5651,AN5747,AN5752,AN5775,AN5836,AN5849,AN5859,AN5870,AN5893,AN5924,AN5955,AN6062,AN6129,AN6195,AN6359,AN6684,AN6733,AN6790,AN6849,AN6858,AN6982,AN7012,AN7189,AN7303,AN7468,AN7475,AN7507,AN7513,AN7572,AN7610,AN7661,AN7872,AN7896,AN8039,AN8129,AN8168,AN8186,AN8211,AN8251,AN8590,AN8636,AN8667,AN8694,AN8825,AN8858,AN8885,AN8978,AN9008,AN9025,AN9095,AN9397,AN9492
TRUE	TRUE	TRUE	TRUE	15	GO:0075306	regulation of conidium formation	1.2e-05	36	18	5.94	0.5	4.921	AN0055,AN0182,AN0279,AN0363,AN1052,AN2421,AN2742,AN3607,AN3688,AN4563,AN5156,AN5296,AN5836,AN5893,AN6230,AN6243,AN8129,AN9121
TRUE	TRUE	TRUE	TRUE	15	GO:0071470	cellular response to osmotic stress	1.3e-05	58	28	9.56	0.483	4.886	AN0134,AN0351,AN0554,AN0641,AN10902,AN1358,AN1624,AN1800,AN2005,AN2911,AN2919,AN2997,AN3688,AN4479,AN4483,AN4745,AN5129,AN5563,AN5746,AN6010,AN6318,AN6982,AN7484,AN7799,AN7895,AN8041,AN8690,AN8692
TRUE	TRUE	TRUE	TRUE	15	GO:0009405	pathogenesis	1.5e-05	143	44	23.58	0.308	4.824	AN0121,AN0182,AN0235,AN0241,AN0807,AN1069,AN1358,AN1428,AN1555,AN1833,AN2996,AN3147,AN3719,AN3729,AN3730,AN3765,AN4361,AN4390,AN4419,AN4479,AN4501,AN4515,AN4592,AN4915,AN4987,AN5218,AN5296,AN5634,AN5823,AN5832,AN5918,AN6230,AN6541,AN6566,AN7111,AN7170,AN7250,AN7468,AN7661,AN8251,AN8269,AN8741,AN9397,AN9407
TRUE	TRUE	TRUE	TRUE	15	GO:0006313	transposition, DNA-mediated	2.2e-05	8	7	1.32	0.875	4.658	AN0263,AN10066,AN10127,AN10329,AN4335,AN5956,AN8186
TRUE	TRUE	TRUE	TRUE	15	GO:0043936	asexual sporulation resulting in formation of a cellular spore	2.5e-05	73	30	12.04	0.411	4.602	AN0182,AN0186,AN0641,AN0787,AN10030,AN1037,AN1052,AN1555,AN1632,AN2059,AN2505,AN2687,AN2742,AN2919,AN3113,AN4501,AN4674,AN4897,AN4987,AN5028,AN5131,AN5660,AN5740,AN5836,AN5893,AN6318,AN6731,AN6920,AN8741,AN8945
TRUE	TRUE	TRUE	TRUE	15	GO:0030448	hyphal growth	0.00014	188	51	31	0.271	3.854	AN0182,AN0410,AN0640,AN0863,AN10709,AN11098,AN1536,AN1555,AN1612,AN1628,AN1848,AN2009,AN2412,AN2523,AN2701,AN3113,AN3416,AN3719,AN3730,AN3787,AN3795,AN3813,AN4566,AN4667,AN4702,AN4935,AN4987,AN5296,AN5457,AN5651,AN5660,AN5740,AN5802,AN5832,AN5836,AN6195,AN6243,AN6317,AN6318,AN6330,AN6542,AN6566,AN6688,AN6697,AN6920,AN7030,AN7572,AN7576,AN8009,AN8831,AN9450
TRUE	TRUE	TRUE	TRUE	15	GO:0034599	cellular response to oxidative stress	0.00017	121	42	19.95	0.347	3.77	AN0158,AN0170,AN0182,AN0241,AN0363,AN0607,AN0771,AN10220,AN10223,AN1274,AN1632,AN1652,AN2099,AN2412,AN2911,AN3102,AN3163,AN3581,AN3688,AN3793,AN3954,AN4483,AN4987,AN5131,AN5447,AN5523,AN5755,AN5823,AN5918,AN5975,AN5991,AN6542,AN6849,AN7189,AN7513,AN7567,AN7572,AN8251,AN8692,AN8805,AN9090,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0000160	phosphorelay signal transduction system	0.00017	20	13	3.3	0.65	3.77	AN1800,AN2005,AN2581,AN3102,AN3214,AN3688,AN4113,AN4134,AN4479,AN4818,AN5296,AN7572,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0019740	nitrogen utilization	0.00025	21	11	3.46	0.524	3.602	AN1181,AN2944,AN3675,AN4159,AN4376,AN5134,AN5226,AN6129,AN7463,AN8168,AN8667
TRUE	TRUE	TRUE	TRUE	15	GO:0010914	positive regulation of sterigmatocystin biosynthetic process	0.00033	16	9	2.64	0.562	3.481	AN0363,AN0807,AN1052,AN2742,AN3607,AN3719,AN5893,AN6243,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0006874	cellular calcium ion homeostasis	0.00033	26	10	4.29	0.385	3.481	AN1189,AN1628,AN1950,AN2919,AN4814,AN4920,AN4990,AN6566,AN7571,AN8830
TRUE	TRUE	TRUE	TRUE	15	GO:0035690	cellular response to drug	0.00038	204	55	33.64	0.27	3.42	AN0235,AN0363,AN0771,AN0927,AN10351,AN10709,AN11008,AN1126,AN11705,AN1189,AN12054,AN1272,AN1518,AN1697,AN1923,AN2300,AN2687,AN2997,AN3113,AN3307,AN3368,AN3506,AN3688,AN3719,AN3729,AN3946,AN4390,AN4674,AN4770,AN4923,AN5119,AN5296,AN5493,AN5523,AN5660,AN5740,AN5908,AN5918,AN6118,AN6129,AN6207,AN6330,AN6566,AN6849,AN7146,AN7513,AN7657,AN8041,AN8269,AN8283,AN8489,AN8502,AN9339,AN9340,AN9408
TRUE	TRUE	TRUE	TRUE	15	GO:0042364	water-soluble vitamin biosynthetic process	0.00041	37	15	6.1	0.405	3.387	AN0270,AN10290,AN10586,AN1778,AN2493,AN2998,AN4384,AN5953,AN6032,AN6643,AN6644,AN6645,AN7469,AN8009,AN8188
TRUE	TRUE	TRUE	TRUE	15	GO:0072593	reactive oxygen species metabolic process	0.00041	18	10	2.97	0.556	3.387	AN0170,AN0182,AN0241,AN1094,AN3581,AN5457,AN5604,AN5918,AN8041,AN9339
TRUE	TRUE	TRUE	TRUE	15	GO:0044272	sulfur compound biosynthetic process	0.00103	92	30	15.17	0.326	2.987	AN0170,AN0554,AN0807,AN10197,AN1052,AN1222,AN12476,AN2742,AN2855,AN3150,AN3639,AN3675,AN3719,AN4443,AN4462,AN4770,AN4888,AN5626,AN5820,AN5953,AN6643,AN6644,AN6645,AN7600,AN8009,AN8277,AN8565,AN8741,AN8859,AN9008
TRUE	TRUE	TRUE	TRUE	15	GO:0070787	conidiophore development	0.00106	83	29	13.69	0.349	2.975	AN0363,AN0689,AN0863,AN0928,AN1052,AN1189,AN1536,AN1800,AN1848,AN2009,AN2412,AN2701,AN3113,AN3719,AN4479,AN4563,AN4667,AN4702,AN4878,AN4935,AN5651,AN5660,AN5836,AN6243,AN6688,AN7030,AN7572,AN7661,AN8741
TRUE	TRUE	TRUE	TRUE	15	GO:0043941	positive regulation of sexual sporulation resulting in formation of a cellular spore	0.00106	14	8	2.31	0.571	2.975	AN0363,AN0807,AN1052,AN3152,AN3607,AN3719,AN5028,AN9121
TRUE	TRUE	TRUE	TRUE	15	GO:0006836	neurotransmitter transport	0.00106	9	6	1.48	0.667	2.975	AN10905,AN2962,AN3663,AN6118,AN8785,AN8966
TRUE	TRUE	TRUE	TRUE	15	GO:0000103	sulfate assimilation	0.00106	9	6	1.48	0.667	2.975	AN0170,AN1752,AN2730,AN4769,AN4770,AN7600
